task_id,image,label,label_index,object_ids,leakage_group,annotator_count,split
838,images/20_04_2026 16_37_03.jpg,mug,0,I144,I144,1,train
839,images/20_04_2026 16_37_04.jpg,mug,0,I144,I144,1,train
840,images/20_04_2026 16_37_05(1).jpg,mug,0,I145,I145,1,train
841,images/20_04_2026 16_37_05.jpg,mug,0,I146,I146,1,train
842,images/20_04_2026 16_37_06.jpg,mug,0,I145,I145,1,train
843,images/20_04_2026 16_37_07.jpg,mug,0,I146,I146,1,train
844,images/20_04_2026 16_37_08(1).jpg,mug,0,I146,I146,1,train
845,images/20_04_2026 16_37_08.jpg,mug,0,I147,I147,1,validation
846,images/20_04_2026 16_37_09.jpg,mug,0,I148,I148,1,validation
847,images/20_04_2026 16_37_10.jpg,mug,0,I148,I148,1,validation
848,images/20_04_2026 16_37_11(1).jpg,mug,0,I148,I148,1,validation
850,images/20_04_2026 16_37_12.jpg,mug,0,I148,I148,1,validation
853,images/20_04_2026 16_37_15(1).jpg,mug,0,I149,I149,1,validation
854,images/20_04_2026 16_37_15(2).jpg,mug,0,I149,I149,1,validation
855,images/20_04_2026 16_37_15.jpg,mug,0,I150,I150,1,train
856,images/20_04_2026 16_37_16(1).jpg,mug,0,I149,I149,1,validation
857,images/20_04_2026 16_37_16.jpg,mug,0,I151,I151,1,validation
858,images/20_04_2026 16_37_17(1).jpg,mug,0,I152,I152,1,test
859,images/20_04_2026 16_37_17(2).jpg,mug,0,I152,I152,1,test
860,images/20_04_2026 16_37_17(3).jpg,mug,0,I153,I153,1,test
861,images/20_04_2026 16_37_17.jpg,mug,0,I154,I154,1,train
862,images/20_04_2026 16_37_18(1).jpg,mug,0,I154,I154,1,train
863,images/20_04_2026 16_37_18.jpg,mug,0,I154,I154,1,train
864,images/20_04_2026 16_37_19(1).jpg,mug,0,I154,I154,1,train
865,images/20_04_2026 16_37_19(2).jpg,mug,0,I155,I155,1,validation
866,images/20_04_2026 16_37_19.jpg,mug,0,I156,I156,1,test
867,images/20_04_2026 16_37_20(1).jpg,mug,0,I157,I157,1,train
869,images/20_04_2026 16_37_20.jpg,mug,0,I158,I158,1,train
870,images/20_04_2026 16_37_21(1).jpg,mug,0,I159,I159,1,validation
871,images/20_04_2026 16_37_21.jpg,mug,0,I160,I160,1,test
872,images/20_04_2026 16_38_19.jpg,saucepan,6,I161,I161,1,train
873,images/20_04_2026 16_38_20.jpg,saucepan,6,I161,I161,1,train
874,images/20_04_2026 16_38_21.jpg,saucepan,6,I161,I161,1,train
875,images/20_04_2026 16_38_22.jpg,saucepan,6,I161,I161,1,train
876,images/20_04_2026 16_38_23(1).jpg,saucepan,6,I162,I162,1,test
877,images/20_04_2026 16_38_23.jpg,saucepan,6,I162,I162,1,test
878,images/20_04_2026 16_38_24.jpg,saucepan,6,I162,I162,1,test
879,images/20_04_2026 16_38_25.jpg,saucepan,6,,task_879,1,train
880,images/20_04_2026 16_38_26.jpg,saucepan,6,I162,I162,1,test
881,images/20_04_2026 16_38_27(1).jpg,saucepan,6,I163,I163,1,validation
882,images/20_04_2026 16_38_27.jpg,saucepan,6,I163,I163,1,validation
884,images/20_04_2026 16_38_29(1).jpg,saucepan,6,I164,I164,1,test
885,images/20_04_2026 16_38_29.jpg,saucepan,6,I164,I164,1,test
886,images/20_04_2026 16_38_30.jpg,saucepan,6,I164,I164,1,test
888,images/20_04_2026 16_38_31.jpg,saucepan,6,I165,I165,1,validation
889,images/20_04_2026 16_38_32.jpg,saucepan,6,I165,I165,1,validation
890,images/20_04_2026 16_38_33.jpg,saucepan,6,I165,I165,1,validation
891,images/20_04_2026 16_38_34(1).jpg,saucepan,6,I166,I166,1,train
892,images/20_04_2026 16_38_34.jpg,saucepan,6,I166,I166,1,train
893,images/20_04_2026 16_38_35.jpg,saucepan,6,I166,I166,1,train
894,images/20_04_2026 16_38_36.jpg,saucepan,6,I166,I166,1,train
895,images/20_04_2026 16_38_37(1).jpg,saucepan,6,I166,I166,1,train
896,images/20_04_2026 16_38_37.jpg,saucepan,6,I166,I166,1,train
897,images/20_04_2026 16_38_38.jpg,saucepan,6,I166,I166,1,train
898,images/20_04_2026 16_38_39.jpg,saucepan,6,I166,I166,1,train
899,images/20_04_2026 16_38_40.jpg,saucepan,6,I166,I166,1,train
900,images/20_04_2026 16_38_41(1).jpg,saucepan,6,I166,I166,1,train
901,images/20_04_2026 16_38_41.jpg,saucepan,6,I166,I166,1,train
902,images/20_04_2026 16_38_42.jpg,saucepan,6,I166,I166,1,train
903,images/20_04_2026 16_38_43.jpg,saucepan,6,I166,I166,1,train
904,images/20_04_2026 16_38_44(1).jpg,saucepan,6,I166,I166,1,train
905,images/20_04_2026 16_38_44.jpg,saucepan,6,I166,I166,1,train
906,images/20_04_2026 16_38_45.jpg,saucepan,6,I166,I166,1,train
907,images/20_04_2026 16_38_46.jpg,saucepan,6,I166,I166,1,train
908,images/20_04_2026 16_38_47(1).jpg,saucepan,6,I167,I167,1,test
909,images/20_04_2026 16_38_47.jpg,saucepan,6,I166,I166,1,train
910,images/20_04_2026 16_38_48.jpg,saucepan,6,I167;I168,I167,1,test
911,images/20_04_2026 16_38_49.jpg,saucepan,6,I168,I167,1,test
912,images/20_04_2026 16_38_50(1).jpg,saucepan,6,I169,I169,1,validation
913,images/20_04_2026 16_38_50.jpg,saucepan,6,I169,I169,1,validation
914,images/20_04_2026 16_38_51.jpg,saucepan,6,I169,I169,1,validation
916,images/20_04_2026 16_38_53(1).jpg,saucepan,6,I169,I169,1,validation
918,images/20_04_2026 16_38_54.jpg,saucepan,6,I169,I169,1,validation
919,images/20_04_2026 16_38_55(1).jpg,saucepan,6,I170,I170,1,train
920,images/20_04_2026 16_38_55.jpg,saucepan,6,I171,I171,1,validation
921,images/20_04_2026 16_38_56.jpg,saucepan,6,I172,I172,1,train
922,images/20_04_2026 16_38_57(1).jpg,saucepan,6,I172,I172,1,train
923,images/20_04_2026 16_38_57.jpg,saucepan,6,I172,I172,1,train
924,images/20_04_2026 16_38_58.jpg,saucepan,6,I173,I173,1,train
925,images/20_04_2026 16_38_59.jpg,saucepan,6,I173,I173,1,train
926,images/20_04_2026 16_39_00.jpg,saucepan,6,I173,I173,1,train
927,images/20_04_2026 16_39_01(1).jpg,saucepan,6,I173,I173,1,train
928,images/20_04_2026 16_39_01.jpg,saucepan,6,I173,I173,1,train
929,images/20_04_2026 16_39_02.jpg,saucepan,6,I173,I173,1,train
930,images/20_04_2026 16_39_03.jpg,saucepan,6,I173,I173,1,train
931,images/20_04_2026 16_39_04.jpg,saucepan,6,I173,I173,1,train
932,images/20_04_2026 16_39_05(1).jpg,saucepan,6,I174,I174,1,train
933,images/20_04_2026 16_39_05.jpg,saucepan,6,I174,I174,1,train
934,images/20_04_2026 16_39_06.jpg,saucepan,6,I174,I174,1,train
935,images/20_04_2026 16_39_07(1).jpg,saucepan,6,I174,I174,1,train
936,images/20_04_2026 16_39_07.jpg,saucepan,6,I174,I174,1,train
937,images/20_04_2026 16_39_08.jpg,saucepan,6,I174,I174,1,train
938,images/20_04_2026 16_39_09.jpg,saucepan,6,I174,I174,1,train
939,images/20_04_2026 16_39_10(1).jpg,saucepan,6,I174,I174,1,train
940,images/20_04_2026 16_39_10.jpg,saucepan,6,I174,I174,1,train
941,images/20_04_2026 16_39_11.jpg,saucepan,6,I174,I174,1,train
942,images/20_04_2026 16_39_12(1).jpg,saucepan,6,I175,I175,1,train
943,images/20_04_2026 16_39_12.jpg,saucepan,6,I175,I175,1,train
944,images/20_04_2026 16_39_13.jpg,saucepan,6,I175,I175,1,train
945,images/20_04_2026 16_39_14.jpg,saucepan,6,I175,I175,1,train
946,images/20_04_2026 16_39_15(1).jpg,saucepan,6,I175,I175,1,train
947,images/20_04_2026 16_39_15.jpg,saucepan,6,I175,I175,1,train
948,images/20_04_2026 16_39_16.jpg,saucepan,6,I175,I175,1,train
949,images/20_04_2026 16_39_17.jpg,saucepan,6,I175,I175,1,train
950,images/20_04_2026 16_39_18(1).jpg,saucepan,6,I176,I176,1,validation
951,images/20_04_2026 16_39_18.jpg,saucepan,6,I177,I177,1,validation
952,images/20_04_2026 16_39_19.jpg,saucepan,6,I178,I178,1,test
954,images/20_04_2026 16_39_21.jpg,saucepan,6,I179,I179,1,test
955,images/20_04_2026 16_39_22(1).jpg,saucepan,6,I179,I179,1,test
956,images/20_04_2026 16_39_22.jpg,saucepan,6,I179,I179,1,test
957,images/20_04_2026 16_39_23.jpg,saucepan,6,I179,I179,1,test
958,images/20_04_2026 16_39_24.jpg,saucepan,6,I179,I179,1,test
959,images/20_04_2026 16_39_25.jpg,saucepan,6,I179,I179,1,test
960,images/20_04_2026 16_39_26(1).jpg,saucepan,6,I100,I100,1,validation
961,images/20_04_2026 16_39_26.jpg,saucepan,6,I100,I100,1,validation
962,images/20_04_2026 16_39_27.jpg,saucepan,6,I100,I100,1,validation
963,images/20_04_2026 16_39_29.jpg,saucepan,6,I101,I101,1,validation
964,images/20_04_2026 16_39_31.jpg,saucepan,6,I101,I101,1,validation
965,images/20_04_2026 16_39_32.jpg,saucepan,6,I101,I101,1,validation
966,images/20_04_2026 16_39_33.jpg,saucepan,6,I101,I101,1,validation
967,images/20_04_2026 16_39_34.jpg,saucepan,6,I101,I101,1,validation
968,images/20_04_2026 16_39_35.jpg,saucepan,6,I102,I102,1,test
969,images/20_04_2026 16_39_36.jpg,saucepan,6,I102,I102,1,test
970,images/20_04_2026 16_39_37.jpg,saucepan,6,I102,I102,1,test
971,images/20_04_2026 16_39_38.jpg,saucepan,6,I103,I103,1,test
972,images/20_04_2026 16_39_40.jpg,saucepan,6,I104,I104,1,validation
973,images/20_04_2026 16_39_41.jpg,saucepan,6,I105,I105,1,test
974,images/20_04_2026 16_39_42.jpg,saucepan,6,I106,I106,1,train
975,images/20_04_2026 16_39_43.jpg,saucepan,6,I107,I107,1,train
976,images/20_04_2026 16_39_45.jpg,saucepan,6,I107,I107,1,train
977,images/20_04_2026 16_39_46.jpg,saucepan,6,I108,I108,1,test
978,images/20_04_2026 16_39_47.jpg,saucepan,6,I109,I109,1,validation
979,images/20_04_2026 16_39_48.jpg,saucepan,6,I110,I110,1,train
980,images/20_04_2026 16_39_49(1).jpg,saucepan,6,I110,I110,1,train
981,images/20_04_2026 16_39_49.jpg,saucepan,6,I110,I110,1,train
982,images/20_04_2026 16_39_50.jpg,saucepan,6,I110,I110,1,train
983,images/20_04_2026 16_39_51(1).jpg,saucepan,6,I110,I110,1,train
984,images/20_04_2026 16_39_51.jpg,saucepan,6,I110,I110,1,train
985,images/20_04_2026 16_39_52.jpg,saucepan,6,I110,I110,1,train
986,images/20_04_2026 16_39_53.jpg,saucepan,6,I110,I110,1,train
987,images/20_04_2026 16_39_54(1).jpg,saucepan,6,I110,I110,1,train
988,images/20_04_2026 16_39_54.jpg,saucepan,6,I110,I110,1,train
989,images/20_04_2026 16_39_55.jpg,saucepan,6,I110,I110,1,train
990,images/20_04_2026 16_39_56.jpg,saucepan,6,I110,I110,1,train
991,images/20_04_2026 16_39_57(1).jpg,saucepan,6,I110,I110,1,train
992,images/20_04_2026 16_39_57.jpg,saucepan,6,I110,I110,1,train
993,images/20_04_2026 16_39_58.jpg,saucepan,6,I110,I110,1,train
994,images/20_04_2026 16_39_59.jpg,saucepan,6,I110,I110,1,train
996,images/20_04_2026 16_40_01.jpg,saucepan,6,I110,I110,1,train
997,images/20_04_2026 16_40_34.jpg,flat_plate,1,I111,I111,1,validation
998,images/20_04_2026 16_40_35(1).jpg,flat_plate,1,I111,I111,1,validation
999,images/20_04_2026 16_40_35.jpg,flat_plate,1,I111,I111,1,validation
1000,images/20_04_2026 16_40_36.jpg,flat_plate,1,I112,I112,1,train
1001,images/20_04_2026 16_40_37.jpg,soup_plate,2,M112,M112,1,train
1002,images/20_04_2026 16_40_38.jpg,soup_plate,2,M112,M112,1,train
1003,images/20_04_2026 16_40_39(1).jpg,soup_plate,2,M112,M112,1,train
1004,images/20_04_2026 16_40_39.jpg,soup_plate,2,M112,M112,1,train
1005,images/20_04_2026 16_40_40.jpg,soup_plate,2,M112,M112,1,train
1007,images/20_04_2026 16_40_42(1).jpg,soup_plate,2,M114,M114,1,train
1008,images/20_04_2026 16_40_42.jpg,soup_plate,2,M114,M114,1,train
1009,images/20_04_2026 16_40_43.jpg,soup_plate,2,M114,M114,1,train
1010,images/20_04_2026 16_40_44.jpg,soup_plate,2,M114,M114,1,train
1011,images/20_04_2026 16_40_45(1).jpg,soup_plate,2,M115,M115,1,test
1013,images/20_04_2026 16_40_46.jpg,soup_plate,2,M115,M115,1,test
1014,images/20_04_2026 16_40_47.jpg,soup_plate,2,M115,M115,1,test
1017,images/20_04_2026 16_40_49.jpg,soup_plate,2,M115,M115,1,test
1019,images/20_04_2026 16_40_51.jpg,soup_plate,2,M115,M115,1,test
1020,images/20_04_2026 16_40_52.jpg,soup_plate,2,M116,M116,1,train
1021,images/20_04_2026 16_40_53.jpg,soup_plate,2,M116,M116,1,train
1022,images/20_04_2026 16_40_54(1).jpg,soup_plate,2,M116,M116,1,train
1023,images/20_04_2026 16_40_54.jpg,soup_plate,2,M116,M116,1,train
1028,images/20_04_2026 16_40_58.jpg,soup_plate,2,M116,M116,1,train
1029,images/20_04_2026 16_40_59.jpg,soup_plate,2,M116,M116,1,train
1030,images/20_04_2026 16_41_00(1).jpg,soup_plate,2,M116,M116,1,train
1031,images/20_04_2026 16_41_00.jpg,soup_plate,2,M116,M116,1,train
1032,images/20_04_2026 16_41_01.jpg,soup_plate,2,M116,M116,1,train
1033,images/20_04_2026 16_41_02.jpg,soup_plate,2,M116,M116,1,train
1034,images/20_04_2026 16_41_03.jpg,soup_plate,2,M116,M116,1,train
1035,images/20_04_2026 16_41_04(1).jpg,soup_plate,2,M116,M116,1,train
1037,images/20_04_2026 16_41_05.jpg,soup_plate,2,M116,M116,1,train
1038,images/20_04_2026 16_41_06.jpg,soup_plate,2,M116,M116,1,train
1039,images/20_04_2026 16_41_07(1).jpg,soup_plate,2,M116,M116,1,train
1040,images/20_04_2026 16_41_07.jpg,soup_plate,2,M116,M116,1,train
1041,images/20_04_2026 16_41_08.jpg,soup_plate,2,M116,M116,1,train
1042,images/20_04_2026 16_41_09.jpg,soup_plate,2,M116,M116,1,train
1043,images/20_04_2026 16_41_10(1).jpg,soup_plate,2,M117,M117,1,train
1044,images/20_04_2026 16_41_10.jpg,soup_plate,2,M116,M116,1,train
1045,images/20_04_2026 16_41_11.jpg,soup_plate,2,M117,M117,1,train
1046,images/20_04_2026 16_41_12(1).jpg,soup_plate,2,M117,M117,1,train
1047,images/20_04_2026 16_41_12.jpg,soup_plate,2,M117,M117,1,train
1048,images/20_04_2026 16_41_13.jpg,soup_plate,2,M117,M117,1,train
1049,images/20_04_2026 16_41_14.jpg,soup_plate,2,M117,M117,1,train
1051,images/20_04_2026 16_41_15.jpg,soup_plate,2,M117,M117,1,train
1052,images/20_04_2026 16_41_16.jpg,soup_plate,2,M117,M117,1,train
1053,images/20_04_2026 16_41_17.jpg,soup_plate,2,M117,M117,1,train
1054,images/20_04_2026 16_41_18(1).jpg,soup_plate,2,M114,M114,1,train
1055,images/20_04_2026 16_41_18.jpg,soup_plate,2,M114,M114,1,train
1056,images/20_04_2026 16_41_19.jpg,soup_plate,2,M114,M114,1,train
1058,images/20_04_2026 16_41_21(1).jpg,soup_plate,2,M114,M114,1,train
1059,images/20_04_2026 16_41_22.jpg,soup_plate,2,M114,M114,1,train
1060,images/20_04_2026 16_41_23.jpg,soup_plate,2,M114,M114,1,train
1061,images/20_04_2026 16_41_24(1).jpg,soup_plate,2,M118,M118,1,train
1062,images/20_04_2026 16_41_24.jpg,soup_plate,2,M114,M114,1,train
1063,images/20_04_2026 16_41_25.jpg,soup_plate,2,M118,M118,1,train
1064,images/20_04_2026 16_41_26.jpg,soup_plate,2,M118,M118,1,train
1065,images/20_04_2026 16_41_27.jpg,soup_plate,2,M118,M118,1,train
1066,images/20_04_2026 16_41_28(1).jpg,soup_plate,2,M118,M118,1,train
1067,images/20_04_2026 16_41_28.jpg,soup_plate,2,M118,M118,1,train
1068,images/20_04_2026 16_41_29.jpg,soup_plate,2,M118,M118,1,train
1069,images/20_04_2026 16_41_30.jpg,soup_plate,2,M118,M118,1,train
1070,images/20_04_2026 16_41_31(1).jpg,soup_plate,2,M112,M112,1,train
1071,images/20_04_2026 16_41_31.jpg,soup_plate,2,M118,M118,1,train
1072,images/20_04_2026 16_41_32.jpg,soup_plate,2,M112,M112,1,train
1073,images/20_04_2026 16_41_33.jpg,soup_plate,2,M112,M112,1,train
1074,images/20_04_2026 16_41_34(1).jpg,soup_plate,2,M119,M119,1,train
1075,images/20_04_2026 16_41_34.jpg,soup_plate,2,M112,M112,1,train
1076,images/20_04_2026 16_41_35.jpg,soup_plate,2,M119,M119,1,train
1077,images/20_04_2026 16_41_36.jpg,soup_plate,2,M119,M119,1,train
1078,images/20_04_2026 16_41_37(1).jpg,soup_plate,2,M119,M119,1,train
1079,images/20_04_2026 16_41_37.jpg,soup_plate,2,M119,M119,1,train
1080,images/20_04_2026 16_41_38.jpg,soup_plate,2,M119,M119,1,train
1081,images/20_04_2026 16_41_39.jpg,soup_plate,2,M119,M119,1,train
1082,images/20_04_2026 16_41_40(1).jpg,soup_plate,2,M119,M119,1,train
1083,images/20_04_2026 16_41_40.jpg,soup_plate,2,M119,M119,1,train
1084,images/20_04_2026 16_41_41.jpg,soup_plate,2,M120,M120,1,test
1085,images/20_04_2026 16_41_42.jpg,soup_plate,2,M120,M120,1,test
1086,images/20_04_2026 16_41_43(1).jpg,soup_plate,2,M120,M120,1,test
1087,images/20_04_2026 16_41_43.jpg,soup_plate,2,M120,M120,1,test
1088,images/20_04_2026 16_41_44.jpg,soup_plate,2,M120,M120,1,test
1089,images/20_04_2026 16_41_45.jpg,soup_plate,2,M120,M120,1,test
1090,images/20_04_2026 16_41_46(1).jpg,soup_plate,2,M120,M120,1,test
1091,images/20_04_2026 16_41_46.jpg,soup_plate,2,M120,M120,1,test
1092,images/20_04_2026 16_41_47.jpg,soup_plate,2,M121,M121,1,validation
1093,images/20_04_2026 16_41_48.jpg,soup_plate,2,M121,M121,1,validation
1094,images/20_04_2026 16_41_49(1).jpg,soup_plate,2,M121,M121,1,validation
1095,images/20_04_2026 16_41_49.jpg,soup_plate,2,M121,M121,1,validation
1096,images/20_04_2026 16_41_50.jpg,soup_plate,2,M121,M121,1,validation
1097,images/20_04_2026 16_41_51.jpg,soup_plate,2,M121,M121,1,validation
1098,images/20_04_2026 16_41_52(1).jpg,soup_plate,2,M114,M114,1,train
1099,images/20_04_2026 16_41_52.jpg,soup_plate,2,M114,M114,1,train
1100,images/20_04_2026 16_41_53.jpg,soup_plate,2,M122,M122,1,test
1101,images/20_04_2026 16_41_54.jpg,soup_plate,2,M122,M122,1,test
1102,images/20_04_2026 16_41_55(1).jpg,soup_plate,2,M116,M116,1,train
1103,images/20_04_2026 16_41_55.jpg,soup_plate,2,M122,M122,1,test
1104,images/20_04_2026 16_41_56.jpg,soup_plate,2,M116,M116,1,train
1105,images/20_04_2026 16_42_27.jpg,flat_plate,1,M123,M123,1,train
1106,images/20_04_2026 16_42_28.jpg,flat_plate,1,M123,M123,1,train
1107,images/20_04_2026 16_42_29(1).jpg,flat_plate,1,M124,M124,1,test
1108,images/20_04_2026 16_42_29.jpg,flat_plate,1,M125,M125,1,test
1109,images/20_04_2026 16_42_30.jpg,flat_plate,1,M124,M124,1,test
1110,images/20_04_2026 16_42_31.jpg,flat_plate,1,M124,M124,1,test
1111,images/20_04_2026 16_42_32(1).jpg,flat_plate,1,M124,M124,1,test
1112,images/20_04_2026 16_42_32.jpg,flat_plate,1,M124,M124,1,test
1114,images/20_04_2026 16_42_34.jpg,flat_plate,1,M126,M126,1,train
1115,images/20_04_2026 16_42_35(1).jpg,flat_plate,1,M126,M126,1,train
1116,images/20_04_2026 16_42_35.jpg,flat_plate,1,M126,M126,1,train
1117,images/20_04_2026 16_42_36.jpg,flat_plate,1,M126,M126,1,train
1118,images/20_04_2026 16_42_37.jpg,flat_plate,1,M127,M127,1,train
1119,images/20_04_2026 16_42_38.jpg,flat_plate,1,M127,M127,1,train
1120,images/20_04_2026 16_42_39(1).jpg,flat_plate,1,M127,M127,1,train
1121,images/20_04_2026 16_42_39.jpg,flat_plate,1,M127,M127,1,train
1122,images/20_04_2026 16_42_40.jpg,flat_plate,1,M127,M127,1,train
1123,images/20_04_2026 16_42_41.jpg,flat_plate,1,M128,M128,1,test
1124,images/20_04_2026 16_42_42.jpg,flat_plate,1,M128,M128,1,test
1125,images/20_04_2026 16_42_43(1).jpg,flat_plate,1,M128,M128,1,test
1126,images/20_04_2026 16_42_43.jpg,flat_plate,1,M128,M128,1,test
1127,images/20_04_2026 16_42_44.jpg,flat_plate,1,M129,M129,1,train
1128,images/20_04_2026 16_42_45.jpg,flat_plate,1,M130,M130,1,train
1129,images/20_04_2026 16_42_46.jpg,flat_plate,1,M130,M130,1,train
1130,images/20_04_2026 16_42_47.jpg,flat_plate,1,M130,M130,1,train
1131,images/20_04_2026 16_42_48(1).jpg,flat_plate,1,M130,M130,1,train
1132,images/20_04_2026 16_42_48.jpg,flat_plate,1,M130,M130,1,train
1133,images/20_04_2026 16_42_49.jpg,flat_plate,1,M130,M130,1,train
1134,images/20_04_2026 16_42_50.jpg,flat_plate,1,M130,M130,1,train
1135,images/20_04_2026 16_42_51(1).jpg,flat_plate,1,M131,M131,1,train
1136,images/20_04_2026 16_42_51.jpg,flat_plate,1,M131,M131,1,train
1137,images/20_04_2026 16_42_52.jpg,flat_plate,1,M132,M132,1,train
1138,images/20_04_2026 16_42_53.jpg,flat_plate,1,M131,M131,1,train
1139,images/20_04_2026 16_42_54(1).jpg,flat_plate,1,M131,M131,1,train
1140,images/20_04_2026 16_42_54.jpg,flat_plate,1,M131,M131,1,train
1141,images/20_04_2026 16_42_55.jpg,flat_plate,1,M131,M131,1,train
1142,images/20_04_2026 16_42_56.jpg,flat_plate,1,M131,M131,1,train
1143,images/20_04_2026 16_42_57(1).jpg,flat_plate,1,M131,M131,1,train
1144,images/20_04_2026 16_42_57.jpg,flat_plate,1,M131,M131,1,train
1145,images/20_04_2026 16_42_58.jpg,flat_plate,1,M131,M131,1,train
1146,images/20_04_2026 16_42_59.jpg,flat_plate,1,M133,M133,1,validation
1147,images/20_04_2026 16_43_00.jpg,flat_plate,1,M133,M133,1,validation
1148,images/20_04_2026 16_43_01(1).jpg,flat_plate,1,M134,M134,1,test
1149,images/20_04_2026 16_43_01.jpg,flat_plate,1,M133,M133,1,validation
1150,images/20_04_2026 16_43_02.jpg,flat_plate,1,M135,M135,1,test
1151,images/20_04_2026 16_43_03.jpg,flat_plate,1,M136,M136,1,train
1152,images/20_04_2026 16_43_04(1).jpg,flat_plate,1,M134,M134,1,test
1153,images/20_04_2026 16_43_04.jpg,flat_plate,1,M136,M136,1,train
1154,images/20_04_2026 16_43_05.jpg,flat_plate,1,M133,M133,1,validation
1155,images/20_04_2026 16_43_06.jpg,flat_plate,1,M137,M137,1,test
1156,images/20_04_2026 16_43_07(1).jpg,flat_plate,1,M137,M137,1,test
1157,images/20_04_2026 16_43_07.jpg,flat_plate,1,M137,M137,1,test
1158,images/20_04_2026 16_43_08.jpg,flat_plate,1,M137,M137,1,test
1159,images/20_04_2026 16_43_09.jpg,flat_plate,1,M138,M138,1,train
1160,images/20_04_2026 16_43_10.jpg,flat_plate,1,M138,M138,1,train
1161,images/20_04_2026 16_43_11(1).jpg,flat_plate,1,M138,M138,1,train
1162,images/20_04_2026 16_43_11.jpg,flat_plate,1,M138,M138,1,train
1163,images/20_04_2026 16_43_12.jpg,flat_plate,1,M138,M138,1,train
1165,images/20_04_2026 16_43_14(1).jpg,flat_plate,1,M138,M138,1,train
1166,images/20_04_2026 16_43_14.jpg,flat_plate,1,M138,M138,1,train
1167,images/20_04_2026 16_43_15.jpg,flat_plate,1,M138,M138,1,train
1168,images/20_04_2026 16_43_16.jpg,flat_plate,1,M139,M139,1,test
1169,images/20_04_2026 16_43_17(1).jpg,flat_plate,1,M140,M140,1,train
1170,images/20_04_2026 16_43_17.jpg,flat_plate,1,M140,M140,1,train
1171,images/20_04_2026 16_43_18.jpg,flat_plate,1,M140,M140,1,train
1172,images/20_04_2026 16_43_19.jpg,flat_plate,1,M140,M140,1,train
1173,images/20_04_2026 16_43_20(1).jpg,flat_plate,1,M140,M140,1,train
1174,images/20_04_2026 16_43_20.jpg,flat_plate,1,M140,M140,1,train
1175,images/20_04_2026 16_43_21.jpg,flat_plate,1,M140,M140,1,train
1176,images/20_04_2026 16_43_22.jpg,flat_plate,1,M140,M140,1,train
1177,images/20_04_2026 16_43_23.jpg,flat_plate,1,M140,M140,1,train
1179,images/20_04_2026 19_28_55(2).jpg,pot,4,M142,M142,1,validation
1180,images/20_04_2026 19_28_55(3).jpg,pot,4,M143,M143,1,test
1181,images/20_04_2026 19_28_55.jpg,pot,4,M144,M144,1,test
1182,images/20_04_2026 19_28_56(1).jpg,pot,4,M143,M143,1,test
1184,images/20_04_2026 19_28_56.jpg,pot,4,M143,M143,1,test
1185,images/20_04_2026 19_28_57(1).jpg,pot,4,M142,M142,1,validation
1186,images/20_04_2026 19_28_57(2).jpg,mug,0,M145,M145,1,train
1187,images/20_04_2026 19_28_57(3).jpg,mug,0,M145,M145,1,train
1188,images/20_04_2026 19_28_57.jpg,pot,4,M143,M143,1,test
1189,images/20_04_2026 19_28_58(1).jpg,mug,0,M146,M146,1,train
1190,images/20_04_2026 19_28_58(2).jpg,mug,0,M146,M146,1,train
1191,images/20_04_2026 19_28_58(3).jpg,mug,0,M146,M146,1,train
1192,images/20_04_2026 19_28_58(4).jpg,mug,0,M145,M145,1,train
1193,images/20_04_2026 19_28_58.jpg,mug,0,M146,M146,1,train
1194,images/20_04_2026 19_28_59(1).jpg,mug,0,M145,M145,1,train
1195,images/20_04_2026 19_28_59(2).jpg,flat_plate,1,M147,M147,1,validation
1196,images/20_04_2026 19_28_59(3).jpg,flat_plate,1,M147,M147,1,validation
1197,images/20_04_2026 19_28_59(4).jpg,flat_plate,1,M147,M147,1,validation
1198,images/20_04_2026 19_28_59.jpg,mug,0,M145,M145,1,train
1199,images/20_04_2026 19_29_00(1).jpg,flat_plate,1,M148,M148,1,validation
1200,images/20_04_2026 19_29_00(2).jpg,flat_plate,1,M148,M148,1,validation
1201,images/20_04_2026 19_29_00(3).jpg,bowl,3,M149,M149,1,train
1202,images/20_04_2026 19_29_00(4).jpg,bowl,3,M149,M149,1,train
1203,images/20_04_2026 19_29_00.jpg,flat_plate,1,M147,M147,1,validation
1204,images/20_04_2026 19_29_01(1).jpg,bowl,3,M149,M149,1,train
1205,images/20_04_2026 19_29_01(2).jpg,bowl,3,M149,M149,1,train
1206,images/20_04_2026 19_29_01(3).jpg,bowl,3,M149,M149,1,train
1207,images/20_04_2026 19_29_01.jpg,bowl,3,M149,M149,1,train
1208,images/20_04_2026 19_29_41(1).jpg,bowl,3,M149,M149,1,train
1210,images/20_04_2026 19_29_41.jpg,pot,4,M144,M144,1,test
1212,images/21-20260412_162302.jpg,wine_glass,5,M150,M150,1,train
1213,images/21-20260412_162306.jpg,wine_glass,5,M150,M150,1,train
1214,images/21-20260412_162314.jpg,wine_glass,5,M150,M150,1,train
1215,images/21-20260412_162317.jpg,wine_glass,5,M150,M150,1,train
1216,images/21-20260412_162349.jpg,wine_glass,5,M150,M150,1,train
1217,images/21-20260412_162353.jpg,wine_glass,5,M150,M150,1,train
1218,images/21-22-23-20260412_162641.jpg,wine_glass,5,M151,M151,1,train
1219,images/21-22-23-20260412_162644.jpg,wine_glass,5,M151,M151,1,train
